,Customer_Lifetime_Value,Income,Monthly_Premium_Auto,Months_Since_Last_Claim,Months_Since_Policy_Inception,day,week,month,Arizona,California,Oregon,Other,Bachelor,College,Doctor,High School or Below,Master,Divorced,Married,Single,Corporate Auto,Personal Auto,Special Auto,L1,L2,L3,Offer1,Offer2,Offer3,Offer4,Agent,Branch,Call Center,Web,Four-Door Car,Other_types,SUV,Two-Door Car,1,2,3,4+,Coverage,Response,EmploymentStatus,Location_Code,Vehicle_Size,Gender,Open_Complaints,Total_Claim_Amount
13,0.32747260702848224,0.24603674698192657,0.023809523809523836,0.34285714285714286,0.5050505050505051,0.5333333333333333,0.0392156862745098,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,1,42.920271
14,0.0393581658317808,0.25053760214440746,0.04761904761904767,0.39999999999999997,0.07070707070707072,0.16666666666666669,0.0784313725490196,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,3,1,1,1,0,454.245098
15,0.12046669653583568,0.28860483491863453,0.31746031746031744,0.34285714285714286,0.595959595959596,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,3,1,1,1,0,647.442031
16,0.2243311061675582,0.5115771996679369,0.08730158730158732,0.2571428571428571,0.010101010101010102,0.8666666666666667,0.13725490196078433,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,2,1,1,0,308.981664
17,0.3686324196589047,0.6615256898810774,0.31746031746031744,0.3142857142857143,0.21212121212121213,0.43333333333333335,0.0196078431372549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,1,1,0,0,0,484.8
18,0.05731627093062873,0.5775997439513508,0.10317460317460314,0.8857142857142857,0.21212121212121213,0.6,0.11764705882352942,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0,355.2
19,0.06730440734960134,0.13791620407877497,0.1428571428571429,0.22857142857142856,0.494949494949495,0.6666666666666666,0.0392156862745098,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,1,0,0,379.2
20,0.03249247661479966,0.0,0.09523809523809523,0.11428571428571428,0.4444444444444445,0.7666666666666667,0.13725490196078433,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,1,554.376763
21,0.029074655228956095,0.17873395945229595,0.0,0.8571428571428571,0.9191919191919192,0.13333333333333333,0.0784313725490196,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,3,1,1,0,0,439.2
22,0.2297290017440457,0.9755953631189926,0.08730158730158732,0.6285714285714286,0.010101010101010102,0.9333333333333333,0.058823529411764705,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,2,1,0,389.185006
23,0.12053321815294908,0.0,0.39682539682539686,0.42857142857142855,0.4747474747474748,0.9,0.1568627450980392,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,0,0,0,799.2
24,0.20294635413719225,0.10512997469519209,0.619047619047619,0.9428571428571428,0.6464646464646465,0.3666666666666667,0.09803921568627451,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,2,1,0,0,516.237951
25,0.6475479248047562,0.866004540862764,0.39682539682539686,0.9428571428571428,0.5454545454545455,0.03333333333333333,0.0784313725490196,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,1,2,0,1,532.8
26,0.07869470644929079,0.7570438383292826,0.1507936507936508,0.4857142857142857,0.4444444444444445,0.2,0.09803921568627451,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,1,384.0
27,0.032750949893096085,0.2316240085616267,0.015873015873015928,0.11428571428571428,0.06060606060606061,0.9,0.1568627450980392,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,1,1,322.294043
28,0.1657809916111862,0.0,0.031746031746031744,0.5428571428571428,0.5656565656565657,0.8,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,1,1,0,308.15089
29,0.1836437958454165,0.5451035696782389,0.015873015873015928,0.7999999999999999,0.17171717171717174,0.5666666666666667,0.0392156862745098,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,0,1,0,302.4
30,0.17858507353942288,0.3726708074534162,0.007936507936507964,0.5428571428571428,0.42424242424242425,0.4,0.09803921568627451,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,15.437681
31,0.22632570726416662,0.6900011002090397,0.07936507936507942,0.3142857142857143,0.4040404040404041,0.4666666666666667,0.0196078431372549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,2,1,0,0,204.475147
32,0.7057546136961381,0.4231303947750073,0.4444444444444444,0.2857142857142857,0.6262626262626263,0.23333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,1,0,1,0,561.6
33,0.3226378570330912,0.6571848651243737,0.23809523809523814,0.5428571428571428,0.8686868686868687,0.16666666666666669,0.0784313725490196,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0,0,0,436.8
34,0.07014317418780862,0.0,0.23015873015873012,0.19999999999999998,0.797979797979798,0.8,0.058823529411764705,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,1,0,1,0,648.0
35,0.03669638977694624,0.5325311809243757,0.03968253968253965,0.11428571428571428,0.15151515151515152,0.2,0.09803921568627451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,157.397849
36,0.04437128867111974,0.0,0.07142857142857151,0.19999999999999998,0.010101010101010102,0.5666666666666667,0.0392156862745098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,1,484.318536
37,0.05137269597767612,0.500805152979066,0.07936507936507942,0.08571428571428572,0.32323232323232326,0.3333333333333333,0.0196078431372549,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,18.918935
38,0.12009979267034786,0.6003240615716987,0.3015873015873016,0.34285714285714286,0.2828282828282829,0.9,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,882.871945
39,0.6080826451887623,0.4325221792140507,0.33333333333333337,0.42857142857142855,0.16161616161616163,0.23333333333333334,0.09803921568627451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,1,0,494.4
40,0.03210847302287091,0.9285164181194427,0.0,0.42857142857142855,0.5656565656565657,0.7333333333333333,0.13725490196078433,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,2,1,0,292.8
41,0.6426369964213172,0.10106920314859824,0.880952380952381,0.14285714285714285,0.04040404040404041,0.8,0.058823529411764705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,3,0,1,0,1,0.517753
42,0.15125774560342614,0.0,0.09523809523809523,0.19999999999999998,0.5757575757575758,0.9999999999999999,0.0784313725490196,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,1,579.165954
43,0.21279839427851466,0.23222412258329084,0.07936507936507942,0.19999999999999998,0.10101010101010102,0.03333333333333333,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,0,0,447.79344
44,0.08508011569985978,0.0,0.24603174603174605,0.3142857142857143,0.7777777777777778,0.2,0.09803921568627451,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,0,0,529.624084
45,0.023329811666025227,0.0,0.007936507936507964,0.3142857142857143,0.5656565656565657,0.5666666666666667,0.0392156862745098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,313.023175
46,0.35808850176386414,0.36020843960352467,0.06349206349206349,0.11428571428571428,0.4040404040404041,0.6666666666666666,0.13725490196078433,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,1,173.956072
47,0.17398522623731555,0.2983966953721207,0.023809523809523836,0.5428571428571428,0.4444444444444445,0.5,0.11764705882352942,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,0,307.2
48,0.1409887523150526,0.16704173793020674,0.4126984126984127,0.5714285714285714,0.26262626262626265,0.5333333333333333,0.0392156862745098,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,3,1,0,1,0,831.625979
49,0.3098934323759747,0.4663186005341015,0.23809523809523814,0.02857142857142857,0.5353535353535354,0.13333333333333333,0.0784313725490196,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0,0,0,436.8
50,0.3366743649849373,0.647613046478831,0.023809523809523836,0.6857142857142857,0.595959595959596,0.4,0.09803921568627451,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,2,1,1,0,302.56519
51,0.12121761311401648,0.0,0.31746031746031744,0.8285714285714285,0.12121212121212122,0.7333333333333333,0.13725490196078433,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,484.8
52,0.15308088104024986,0.16972224722697313,0.5,0.9714285714285714,0.4747474747474748,0.9,0.058823529411764705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,1,0,1,704.768111
53,0.12719404335458,0.11623208409597824,0.373015873015873,0.11428571428571428,0.98989898989899,0.9,0.1568627450980392,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,3,1,1,0,0,518.4
54,0.15064593809726906,0.17625348816275094,0.031746031746031744,0.02857142857142857,0.36363636363636365,0.03333333333333333,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,3,1,1,1,1,312.0
55,0.3655558438400288,0.11491183324831719,0.3492063492063492,0.11428571428571428,0.5050505050505051,0.7,0.0392156862745098,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,3,1,0,0,0,504.0
56,0.08483824168284519,0.0,0.261904761904762,0.5714285714285714,0.5353535353535354,0.4666666666666667,0.0196078431372549,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,1,0,1,0,863.327324
57,0.2775046047730149,0.0,0.015873015873015928,0.6,0.2828282828282829,0.7333333333333333,0.0392156862745098,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,2,0,0,676.391482
58,0.06076699556164987,0.3366939718546524,0.09523809523809523,0.8285714285714285,0.7171717171717172,0.9999999999999999,0.0784313725490196,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,0,350.4
59,0.3986177981411935,0.2255128474410138,0.40476190476190477,0.19999999999999998,0.6060606060606061,0.8333333333333334,0.058823529411764705,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,0,0,537.6
60,0.573175984725714,0.6149768456006641,0.2857142857142857,0.14285714285714285,0.6565656565656566,0.3,0.0196078431372549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,2,0,0,0,465.258644
